date,publish_date,cnn_fear_greed,cnn_fear_greed_pctl,is_proxy
2015-08-27,2015-08-27,13.0,17.06,True
2015-08-28,2015-08-28,14.0,18.25,True
2015-08-31,2015-08-31,14.0,18.65,True
2015-09-01,2015-09-01,9.0,10.71,True
2015-09-02,2015-09-02,13.0,17.86,True
2015-09-03,2015-09-03,11.0,13.49,True
2015-09-04,2015-09-04,10.0,11.51,True
2015-09-08,2015-09-08,13.0,19.05,True
2015-09-09,2015-09-09,13.0,19.44,True
2015-09-10,2015-09-10,15.0,22.22,True
2015-09-11,2015-09-11,14.0,21.43,True
2015-09-14,2015-09-14,13.0,19.84,True
2015-09-15,2015-09-15,16.0,24.21,True
2015-09-16,2015-09-16,16.0,24.6,True
2015-09-17,2015-09-17,16.0,25.0,True
2015-09-18,2015-09-18,18.0,27.38,True
2015-09-21,2015-09-21,23.0,32.54,True
2015-09-22,2015-09-22,31.0,45.24,True
2015-09-23,2015-09-23,31.0,45.24,True
2015-09-24,2015-09-24,22.0,31.35,True
2015-09-25,2015-09-25,18.0,26.59,True
2015-09-28,2015-09-28,15.0,22.62,True
2015-09-29,2015-09-29,13.0,19.05,True
2015-09-30,2015-09-30,21.0,30.56,True
2015-10-01,2015-10-01,18.0,26.19,True
2015-10-02,2015-10-02,24.0,32.94,True
2015-10-05,2015-10-05,31.0,45.24,True
2015-10-06,2015-10-06,36.0,50.79,True
2015-10-07,2015-10-07,37.0,53.17,True
2015-10-08,2015-10-08,42.0,58.33,True
2015-10-09,2015-10-09,43.0,60.71,True
2015-10-12,2015-10-12,41.0,56.35,True
2015-10-13,2015-10-13,35.0,47.22,True
2015-10-14,2015-10-14,35.0,47.22,True
2015-10-15,2015-10-15,41.0,56.35,True
2015-10-16,2015-10-16,45.0,63.49,True
2015-10-19,2015-10-19,47.0,66.67,True
2015-10-20,2015-10-20,51.0,70.63,True
2015-10-21,2015-10-21,50.0,70.24,True
2015-10-22,2015-10-22,55.0,77.78,True
2015-10-23,2015-10-23,59.0,86.51,True
2015-10-26,2015-10-26,61.0,90.48,True
2015-10-27,2015-10-27,69.0,95.63,True
2015-10-28,2015-10-28,69.0,95.63,True
2015-10-29,2015-10-29,71.0,95.63,True
2015-10-30,2015-10-30,70.0,95.24,True
2015-11-02,2015-11-02,73.0,96.03,True
2015-11-03,2015-11-03,73.0,96.03,True
2015-11-04,2015-11-04,72.0,94.84,True
2015-11-05,2015-11-05,73.0,96.03,True
2015-11-06,2015-11-06,71.0,94.05,True
2015-11-09,2015-11-09,67.0,92.06,True
2015-11-10,2015-11-10,66.0,91.67,True
2015-11-11,2015-11-11,63.0,88.1,True
2015-11-12,2015-11-12,55.0,73.41,True
2015-11-13,2015-11-13,45.0,58.73,True
2015-11-16,2015-11-16,50.0,66.27,True
2015-11-17,2015-11-17,48.0,64.29,True
2015-11-18,2015-11-18,53.0,69.84,True
2015-11-19,2015-11-19,52.0,68.65,True
2015-11-20,2015-11-20,54.0,71.03,True
2015-11-23,2015-11-23,53.0,70.63,True
2015-11-24,2015-11-24,58.0,78.97,True
2015-11-25,2015-11-25,59.0,82.14,True
2015-11-27,2015-11-27,58.0,79.37,True
2015-11-30,2015-11-30,58.0,79.76,True
2015-12-01,2015-12-01,60.0,84.13,True
2015-12-02,2015-12-02,55.0,73.81,True
2015-12-03,2015-12-03,49.0,65.48,True
2015-12-04,2015-12-04,58.0,80.16,True
2015-12-07,2015-12-07,47.0,62.7,True
2015-12-08,2015-12-08,38.0,47.22,True
2015-12-09,2015-12-09,35.0,42.46,True
2015-12-10,2015-12-10,36.0,44.84,True
2015-12-11,2015-12-11,24.0,26.19,True
2015-12-14,2015-12-14,29.0,32.94,True
2015-12-15,2015-12-15,35.0,42.86,True
2015-12-16,2015-12-16,44.0,57.54,True
2015-12-17,2015-12-17,34.0,40.48,True
2015-12-18,2015-12-18,29.0,32.14,True
2015-12-21,2015-12-21,32.0,38.1,True
2015-12-22,2015-12-22,36.0,45.24,True
2015-12-23,2015-12-23,42.0,53.57,True
2015-12-24,2015-12-24,42.0,53.97,True
2015-12-28,2015-12-28,44.0,58.73,True
2015-12-29,2015-12-29,51.0,68.25,True
2015-12-30,2015-12-30,47.0,63.1,True
2015-12-31,2015-12-31,45.0,60.32,True
2016-01-04,2016-01-04,40.0,50.4,True
2016-01-05,2016-01-05,41.0,51.59,True
2016-01-06,2016-01-06,34.0,40.08,True
2016-01-07,2016-01-07,25.0,25.79,True
2016-01-08,2016-01-08,17.0,17.46,True
2016-01-11,2016-01-11,18.0,19.84,True
2016-01-12,2016-01-12,17.0,17.86,True
2016-01-13,2016-01-13,14.0,13.89,True
2016-01-14,2016-01-14,18.0,21.03,True
2016-01-15,2016-01-15,10.0,5.16,True
2016-01-19,2016-01-19,11.0,7.14,True
2016-01-20,2016-01-20,9.0,4.37,True
2016-01-21,2016-01-21,13.0,13.1,True
2016-01-22,2016-01-22,14.0,15.87,True
2016-01-25,2016-01-25,15.0,17.86,True
2016-01-26,2016-01-26,18.0,23.81,True
2016-01-27,2016-01-27,19.0,24.21,True
2016-01-28,2016-01-28,21.0,26.98,True
2016-01-29,2016-01-29,27.0,32.54,True
2016-02-01,2016-02-01,27.0,32.54,True
2016-02-02,2016-02-02,23.0,28.17,True
2016-02-03,2016-02-03,25.0,31.35,True
2016-02-04,2016-02-04,25.0,31.75,True
2016-02-05,2016-02-05,17.0,21.03,True
2016-02-08,2016-02-08,14.0,16.27,True
2016-02-09,2016-02-09,20.0,26.19,True
2016-02-10,2016-02-10,16.0,20.24,True
2016-02-11,2016-02-11,18.0,25.4,True
2016-02-12,2016-02-12,24.0,32.54,True
2016-02-16,2016-02-16,34.0,43.65,True
2016-02-17,2016-02-17,45.0,63.89,True
2016-02-18,2016-02-18,47.0,66.67,True
2016-02-19,2016-02-19,50.0,71.03,True
2016-02-22,2016-02-22,51.0,72.22,True
2016-02-23,2016-02-23,51.0,72.62,True
2016-02-24,2016-02-24,49.0,69.84,True
2016-02-25,2016-02-25,54.0,76.59,True
2016-02-26,2016-02-26,57.0,81.35,True
2016-02-29,2016-02-29,53.0,76.19,True
2016-03-01,2016-03-01,64.0,94.05,True
2016-03-02,2016-03-02,66.0,96.03,True
2016-03-03,2016-03-03,69.0,97.22,True
2016-03-04,2016-03-04,71.0,98.41,True
2016-03-07,2016-03-07,73.0,100.0,True
2016-03-08,2016-03-08,70.0,96.83,True
2016-03-09,2016-03-09,71.0,98.02,True
2016-03-10,2016-03-10,71.0,98.02,True
2016-03-11,2016-03-11,75.0,100.0,True
2016-03-14,2016-03-14,73.0,99.6,True
2016-03-15,2016-03-15,73.0,99.6,True
2016-03-16,2016-03-16,75.0,100.0,True
2016-03-17,2016-03-17,78.0,100.0,True
2016-03-18,2016-03-18,79.0,100.0,True
2016-03-21,2016-03-21,78.0,99.6,True
2016-03-22,2016-03-22,78.0,99.6,True
2016-03-23,2016-03-23,70.0,92.86,True
2016-03-24,2016-03-24,66.0,90.08,True
2016-03-28,2016-03-28,64.0,88.49,True
2016-03-29,2016-03-29,68.0,90.48,True
2016-03-30,2016-03-30,71.0,94.84,True
2016-03-31,2016-03-31,73.0,97.62,True
2016-04-01,2016-04-01,78.0,99.6,True
2016-04-04,2016-04-04,74.0,97.22,True
2016-04-05,2016-04-05,67.0,88.49,True
2016-04-06,2016-04-06,77.0,98.02,True
2016-04-07,2016-04-07,66.0,87.3,True
2016-04-08,2016-04-08,68.0,88.49,True
2016-04-11,2016-04-11,64.0,84.92,True
2016-04-12,2016-04-12,68.0,88.49,True
2016-04-13,2016-04-13,71.0,93.25,True
2016-04-14,2016-04-14,72.0,93.65,True
2016-04-15,2016-04-15,70.0,90.08,True
2016-04-18,2016-04-18,75.0,97.62,True
2016-04-19,2016-04-19,75.0,97.62,True
2016-04-20,2016-04-20,76.0,97.62,True
2016-04-21,2016-04-21,74.0,95.63,True
2016-04-22,2016-04-22,74.0,95.63,True
2016-04-25,2016-04-25,70.0,88.1,True
2016-04-26,2016-04-26,72.0,91.67,True
2016-04-27,2016-04-27,72.0,91.67,True
2016-04-28,2016-04-28,69.0,85.32,True
2016-04-29,2016-04-29,63.0,78.17,True
2016-05-02,2016-05-02,71.0,90.08,True
2016-05-03,2016-05-03,63.0,77.78,True
2016-05-04,2016-05-04,57.0,71.43,True
2016-05-05,2016-05-05,58.0,73.81,True
2016-05-06,2016-05-06,61.0,75.79,True
2016-05-09,2016-05-09,60.0,75.0,True
2016-05-10,2016-05-10,67.0,82.14,True
2016-05-11,2016-05-11,60.0,74.6,True
2016-05-12,2016-05-12,61.0,75.4,True
2016-05-13,2016-05-13,54.0,67.46,True
2016-05-16,2016-05-16,62.0,76.19,True
2016-05-17,2016-05-17,53.0,66.67,True
2016-05-18,2016-05-18,55.0,69.44,True
2016-05-19,2016-05-19,51.0,65.08,True
2016-05-20,2016-05-20,56.0,70.24,True
2016-05-23,2016-05-23,54.0,68.65,True
2016-05-24,2016-05-24,65.0,79.37,True
2016-05-25,2016-05-25,73.0,94.44,True
2016-05-26,2016-05-26,74.0,95.63,True
2016-05-27,2016-05-27,78.0,99.6,True
2016-05-31,2016-05-31,75.0,96.83,True
2016-06-01,2016-06-01,78.0,99.6,True
2016-06-02,2016-06-02,79.0,100.0,True
2016-06-03,2016-06-03,75.0,96.03,True
2016-06-06,2016-06-06,80.0,100.0,True
2016-06-07,2016-06-07,81.0,100.0,True
2016-06-08,2016-06-08,80.0,99.6,True
2016-06-09,2016-06-09,79.0,98.81,True
2016-06-10,2016-06-10,61.0,71.83,True
2016-06-13,2016-06-13,53.0,61.9,True
2016-06-14,2016-06-14,50.0,57.54,True
2016-06-15,2016-06-15,50.0,57.54,True
2016-06-16,2016-06-16,51.0,59.52,True
2016-06-17,2016-06-17,53.0,61.9,True
2016-06-20,2016-06-20,62.0,72.22,True
2016-06-21,2016-06-21,67.0,77.78,True
2016-06-22,2016-06-22,57.0,65.48,True
2016-06-23,2016-06-23,77.0,95.24,True
2016-06-24,2016-06-24,42.0,47.62,True
2016-06-27,2016-06-27,37.0,44.05,True
2016-06-28,2016-06-28,47.0,51.98,True
2016-06-29,2016-06-29,60.0,69.05,True
2016-06-30,2016-06-30,64.0,73.81,True
2016-07-01,2016-07-01,71.0,85.32,True
2016-07-05,2016-07-05,67.0,76.98,True
2016-07-06,2016-07-06,70.0,81.75,True
2016-07-07,2016-07-07,69.0,79.37,True
2016-07-08,2016-07-08,78.0,97.62,True
2016-07-11,2016-07-11,83.0,100.0,True
2016-07-12,2016-07-12,88.0,100.0,True
2016-07-13,2016-07-13,86.0,99.6,True
2016-07-14,2016-07-14,90.0,100.0,True
2016-07-15,2016-07-15,89.0,99.6,True
2016-07-18,2016-07-18,91.0,100.0,True
2016-07-19,2016-07-19,87.0,98.41,True
2016-07-20,2016-07-20,90.0,99.6,True
2016-07-21,2016-07-21,85.0,97.22,True
2016-07-22,2016-07-22,86.0,97.62,True
2016-07-25,2016-07-25,85.0,96.83,True
2016-07-26,2016-07-26,85.0,96.83,True
2016-07-27,2016-07-27,82.0,95.24,True
2016-07-28,2016-07-28,82.0,95.24,True
2016-07-29,2016-07-29,79.0,93.25,True
2016-08-01,2016-08-01,77.0,88.89,True
2016-08-02,2016-08-02,77.0,88.89,True
2016-08-03,2016-08-03,81.0,94.44,True
2016-08-04,2016-08-04,80.0,93.65,True
2016-08-05,2016-08-05,86.0,97.62,True
2016-08-08,2016-08-08,84.0,95.24,True
2016-08-09,2016-08-09,80.0,92.86,True
2016-08-10,2016-08-10,74.0,82.54,True
2016-08-11,2016-08-11,80.0,92.86,True
2016-08-12,2016-08-12,75.0,84.52,True
2016-08-15,2016-08-15,81.0,93.65,True
2016-08-16,2016-08-16,77.0,86.11,True
2016-08-17,2016-08-17,76.0,84.13,True
2016-08-18,2016-08-18,78.0,88.89,True
2016-08-19,2016-08-19,77.0,85.71,True
2016-08-22,2016-08-22,72.0,74.6,True
2016-08-23,2016-08-23,76.0,83.33,True
2016-08-24,2016-08-24,69.0,66.27,True
2016-08-25,2016-08-25,66.0,60.71,True
2016-08-26,2016-08-26,63.0,56.75,True
2016-08-29,2016-08-29,64.0,58.33,True
2016-08-30,2016-08-30,64.0,58.33,True
2016-08-31,2016-08-31,61.0,53.57,True
2016-09-01,2016-09-01,62.0,54.37,True
2016-09-02,2016-09-02,65.0,58.73,True
2016-09-06,2016-09-06,65.0,58.73,True
2016-09-07,2016-09-07,65.0,58.73,True
2016-09-08,2016-09-08,70.0,68.65,True
2016-09-09,2016-09-09,43.0,27.78,True
2016-09-12,2016-09-12,58.0,47.22,True
2016-09-13,2016-09-13,35.0,21.03,True
2016-09-14,2016-09-14,33.0,17.86,True
2016-09-15,2016-09-15,43.0,27.38,True
2016-09-16,2016-09-16,43.0,27.38,True
2016-09-19,2016-09-19,44.0,28.17,True
2016-09-20,2016-09-20,45.0,29.76,True
2016-09-21,2016-09-21,56.0,43.65,True
2016-09-22,2016-09-22,60.0,49.6,True
2016-09-23,2016-09-23,54.0,40.87,True
2016-09-26,2016-09-26,41.0,22.22,True
2016-09-27,2016-09-27,45.0,28.57,True
2016-09-28,2016-09-28,51.0,36.11,True
2016-09-29,2016-09-29,37.0,19.05,True
2016-09-30,2016-09-30,49.0,31.35,True
2016-10-03,2016-10-03,45.0,27.78,True
2016-10-04,2016-10-04,43.0,23.81,True
2016-10-05,2016-10-05,51.0,36.11,True
2016-10-06,2016-10-06,53.0,38.89,True
2016-10-07,2016-10-07,51.0,35.71,True
2016-10-10,2016-10-10,57.0,44.44,True
2016-10-11,2016-10-11,43.0,22.22,True
2016-10-12,2016-10-12,45.0,26.19,True
2016-10-13,2016-10-13,34.0,13.89,True
2016-10-14,2016-10-14,41.0,18.65,True
2016-10-17,2016-10-17,33.0,12.7,True
2016-10-18,2016-10-18,40.0,18.25,True
2016-10-19,2016-10-19,39.0,17.86,True
2016-10-20,2016-10-20,38.0,17.86,True
2016-10-21,2016-10-21,43.0,23.81,True
2016-10-24,2016-10-24,53.0,39.29,True
2016-10-25,2016-10-25,48.0,30.16,True
2016-10-26,2016-10-26,43.0,24.21,True
2016-10-27,2016-10-27,46.0,28.57,True
2016-10-28,2016-10-28,32.0,12.3,True
2016-10-31,2016-10-31,30.0,11.9,True
2016-11-01,2016-11-01,21.0,7.94,True
2016-11-02,2016-11-02,17.0,5.16,True
2016-11-03,2016-11-03,14.0,3.17,True
2016-11-04,2016-11-04,14.0,3.57,True
2016-11-07,2016-11-07,33.0,15.48,True
2016-11-08,2016-11-08,33.0,15.87,True
2016-11-09,2016-11-09,43.0,27.78,True
2016-11-10,2016-11-10,45.0,32.14,True
2016-11-11,2016-11-11,48.0,35.32,True
2016-11-14,2016-11-14,53.0,44.84,True
2016-11-15,2016-11-15,63.0,58.73,True
2016-11-16,2016-11-16,60.0,54.37,True
2016-11-17,2016-11-17,63.0,58.73,True
2016-11-18,2016-11-18,61.0,55.56,True
2016-11-21,2016-11-21,67.0,65.87,True
2016-11-22,2016-11-22,67.0,65.87,True
2016-11-23,2016-11-23,70.0,71.03,True
2016-11-25,2016-11-25,72.0,75.4,True
2016-11-28,2016-11-28,70.0,70.63,True
2016-11-29,2016-11-29,71.0,73.41,True
2016-11-30,2016-11-30,73.0,77.38,True
2016-12-01,2016-12-01,71.0,73.02,True
2016-12-02,2016-12-02,71.0,73.02,True
2016-12-05,2016-12-05,75.0,82.14,True
2016-12-06,2016-12-06,77.0,85.71,True
2016-12-07,2016-12-07,83.0,94.84,True
2016-12-08,2016-12-08,85.0,96.43,True
2016-12-09,2016-12-09,87.0,98.02,True
2016-12-12,2016-12-12,87.0,98.02,True
2016-12-13,2016-12-13,88.0,98.41,True
2016-12-14,2016-12-14,86.0,96.43,True
2016-12-15,2016-12-15,86.0,96.43,True
2016-12-16,2016-12-16,84.0,92.86,True
2016-12-19,2016-12-19,82.0,91.27,True
2016-12-20,2016-12-20,79.0,86.9,True
2016-12-21,2016-12-21,74.0,74.6,True
2016-12-22,2016-12-22,71.0,67.86,True
2016-12-23,2016-12-23,66.0,55.16,True
2016-12-27,2016-12-27,70.0,63.49,True
2016-12-28,2016-12-28,64.0,51.19,True
2016-12-29,2016-12-29,64.0,51.19,True
2016-12-30,2016-12-30,58.0,40.87,True
2017-01-03,2017-01-03,71.0,67.86,True
2017-01-04,2017-01-04,71.0,67.86,True
2017-01-05,2017-01-05,68.0,57.54,True
2017-01-06,2017-01-06,70.0,62.7,True
2017-01-09,2017-01-09,66.0,53.17,True
2017-01-10,2017-01-10,62.0,44.05,True
2017-01-11,2017-01-11,61.0,42.46,True
2017-01-12,2017-01-12,55.0,34.52,True
2017-01-13,2017-01-13,57.0,36.9,True
2017-01-17,2017-01-17,57.0,36.9,True
2017-01-18,2017-01-18,56.0,34.52,True
2017-01-19,2017-01-19,53.0,30.95,True
2017-01-20,2017-01-20,54.0,32.54,True
2017-01-23,2017-01-23,49.0,23.41,True
2017-01-24,2017-01-24,54.0,32.54,True
2017-01-25,2017-01-25,62.0,44.05,True
2017-01-26,2017-01-26,57.0,36.51,True
2017-01-27,2017-01-27,59.0,37.7,True
2017-01-30,2017-01-30,53.0,28.97,True
2017-01-31,2017-01-31,54.0,31.35,True
2017-02-01,2017-02-01,53.0,28.57,True
2017-02-02,2017-02-02,51.0,24.6,True
2017-02-03,2017-02-03,60.0,39.68,True
2017-02-06,2017-02-06,56.0,32.94,True
2017-02-07,2017-02-07,56.0,32.94,True
2017-02-08,2017-02-08,61.0,42.06,True
2017-02-09,2017-02-09,69.0,58.73,True
2017-02-10,2017-02-10,69.0,58.73,True
2017-02-13,2017-02-13,74.0,74.6,True
2017-02-14,2017-02-14,79.0,86.9,True
2017-02-15,2017-02-15,80.0,88.89,True
2017-02-16,2017-02-16,78.0,84.13,True
2017-02-17,2017-02-17,77.0,80.56,True
2017-02-21,2017-02-21,83.0,92.06,True
2017-02-22,2017-02-22,80.0,88.49,True
2017-02-23,2017-02-23,75.0,75.4,True
2017-02-24,2017-02-24,68.0,53.17,True
2017-02-27,2017-02-27,71.0,64.68,True
2017-02-28,2017-02-28,64.0,44.44,True
2017-03-01,2017-03-01,81.0,89.68,True
2017-03-02,2017-03-02,75.0,75.0,True
2017-03-03,2017-03-03,74.0,71.03,True
2017-03-06,2017-03-06,69.0,54.37,True
2017-03-07,2017-03-07,70.0,58.73,True
2017-03-08,2017-03-08,62.0,39.29,True
2017-03-09,2017-03-09,62.0,39.68,True
2017-03-10,2017-03-10,66.0,48.81,True
2017-03-13,2017-03-13,64.0,45.24,True
2017-03-14,2017-03-14,51.0,19.44,True
2017-03-15,2017-03-15,53.0,23.41,True
2017-03-16,2017-03-16,51.0,19.84,True
2017-03-17,2017-03-17,45.0,13.89,True
2017-03-20,2017-03-20,42.0,8.33,True
2017-03-21,2017-03-21,36.0,5.16,True
2017-03-22,2017-03-22,32.0,2.78,True
2017-03-23,2017-03-23,30.0,2.38,True
2017-03-24,2017-03-24,30.0,2.78,True
2017-03-27,2017-03-27,29.0,1.98,True
2017-03-28,2017-03-28,34.0,6.35,True
2017-03-29,2017-03-29,34.0,6.75,True
2017-03-30,2017-03-30,43.0,14.68,True
2017-03-31,2017-03-31,47.0,18.65,True
2017-04-03,2017-04-03,46.0,18.25,True
2017-04-04,2017-04-04,46.0,18.65,True
2017-04-05,2017-04-05,43.0,15.08,True
2017-04-06,2017-04-06,43.0,15.48,True
2017-04-07,2017-04-07,40.0,9.92,True
2017-04-10,2017-04-10,37.0,8.73,True
2017-04-11,2017-04-11,31.0,3.57,True
2017-04-12,2017-04-12,28.0,1.98,True
2017-04-13,2017-04-13,25.0,1.98,True
2017-04-17,2017-04-17,30.0,4.37,True
2017-04-18,2017-04-18,30.0,4.76,True
2017-04-19,2017-04-19,30.0,5.16,True
2017-04-20,2017-04-20,34.0,9.52,True
2017-04-21,2017-04-21,35.0,10.32,True
2017-04-24,2017-04-24,39.0,13.1,True
2017-04-25,2017-04-25,46.0,24.21,True
2017-04-26,2017-04-26,48.0,26.19,True
2017-04-27,2017-04-27,50.0,28.17,True
2017-04-28,2017-04-28,50.0,28.57,True
2017-05-01,2017-05-01,49.0,27.38,True
2017-05-02,2017-05-02,51.0,32.54,True
2017-05-03,2017-05-03,47.0,25.4,True
2017-05-04,2017-05-04,45.0,23.02,True
2017-05-05,2017-05-05,47.0,26.19,True
2017-05-08,2017-05-08,49.0,28.97,True
2017-05-09,2017-05-09,50.0,30.95,True
2017-05-10,2017-05-10,61.0,51.59,True
2017-05-11,2017-05-11,63.0,55.56,True
2017-05-12,2017-05-12,62.0,53.97,True
2017-05-15,2017-05-15,64.0,58.33,True
2017-05-16,2017-05-16,66.0,61.51,True
2017-05-17,2017-05-17,45.0,23.41,True
2017-05-18,2017-05-18,43.0,20.24,True
2017-05-19,2017-05-19,49.0,30.16,True
2017-05-22,2017-05-22,50.0,32.54,True
2017-05-23,2017-05-23,45.0,24.21,True
2017-05-24,2017-05-24,54.0,41.67,True
2017-05-25,2017-05-25,57.0,46.03,True
2017-05-26,2017-05-26,58.0,47.22,True
2017-05-30,2017-05-30,53.0,40.08,True
2017-05-31,2017-05-31,50.0,33.33,True
2017-06-01,2017-06-01,58.0,48.41,True
2017-06-02,2017-06-02,57.0,47.22,True
2017-06-05,2017-06-05,58.0,49.21,True
2017-06-06,2017-06-06,55.0,43.25,True
2017-06-07,2017-06-07,55.0,43.65,True
2017-06-08,2017-06-08,55.0,44.05,True
2017-06-09,2017-06-09,54.0,42.86,True
2017-06-12,2017-06-12,55.0,44.84,True
2017-06-13,2017-06-13,55.0,44.84,True
2017-06-14,2017-06-14,52.0,36.51,True
2017-06-15,2017-06-15,52.0,36.51,True
2017-06-16,2017-06-16,50.0,32.94,True
2017-06-19,2017-06-19,57.0,49.21,True
2017-06-20,2017-06-20,48.0,28.97,True
2017-06-21,2017-06-21,42.0,15.87,True
2017-06-22,2017-06-22,50.0,34.13,True
2017-06-23,2017-06-23,52.0,38.1,True
2017-06-26,2017-06-26,53.0,41.27,True
2017-06-27,2017-06-27,48.0,28.97,True
2017-06-28,2017-06-28,60.0,54.37,True
2017-06-29,2017-06-29,47.0,26.98,True
2017-06-30,2017-06-30,49.0,31.35,True
2017-07-03,2017-07-03,54.0,44.44,True
2017-07-05,2017-07-05,57.0,51.59,True
2017-07-06,2017-07-06,44.0,20.63,True
2017-07-07,2017-07-07,49.0,32.14,True
2017-07-10,2017-07-10,46.0,26.19,True
2017-07-11,2017-07-11,41.0,14.68,True
2017-07-12,2017-07-12,47.0,28.57,True
2017-07-13,2017-07-13,54.0,46.83,True
2017-07-14,2017-07-14,64.0,67.06,True
2017-07-17,2017-07-17,67.0,71.43,True
2017-07-18,2017-07-18,62.0,62.7,True
2017-07-19,2017-07-19,74.0,82.54,True
2017-07-20,2017-07-20,76.0,85.32,True
2017-07-21,2017-07-21,73.0,80.95,True
2017-07-24,2017-07-24,72.0,80.56,True
2017-07-25,2017-07-25,81.0,94.05,True
2017-07-26,2017-07-26,78.0,89.68,True
2017-07-27,2017-07-27,73.0,81.75,True
2017-07-28,2017-07-28,70.0,76.98,True
2017-07-31,2017-07-31,70.0,77.38,True
2017-08-01,2017-08-01,65.0,69.05,True
2017-08-02,2017-08-02,67.0,72.62,True
2017-08-03,2017-08-03,59.0,56.75,True
2017-08-04,2017-08-04,64.0,68.25,True
2017-08-07,2017-08-07,63.0,65.08,True
2017-08-08,2017-08-08,61.0,60.71,True
2017-08-09,2017-08-09,54.0,47.22,True
2017-08-10,2017-08-10,31.0,5.95,True
2017-08-11,2017-08-11,28.0,2.78,True
2017-08-14,2017-08-14,39.0,13.89,True
2017-08-15,2017-08-15,36.0,11.9,True
2017-08-16,2017-08-16,34.0,10.71,True
2017-08-17,2017-08-17,19.0,1.59,True
2017-08-18,2017-08-18,17.0,1.59,True
2017-08-21,2017-08-21,15.0,1.19,True
2017-08-22,2017-08-22,23.0,3.17,True
2017-08-23,2017-08-23,19.0,2.78,True
2017-08-24,2017-08-24,22.0,3.57,True
2017-08-25,2017-08-25,27.0,4.76,True
2017-08-28,2017-08-28,29.0,6.35,True
2017-08-29,2017-08-29,28.0,5.95,True
2017-08-30,2017-08-30,35.0,15.48,True
2017-08-31,2017-08-31,43.0,26.59,True
2017-09-01,2017-09-01,50.0,42.86,True
2017-09-05,2017-09-05,35.0,15.87,True
2017-09-06,2017-09-06,41.0,21.43,True
2017-09-07,2017-09-07,38.0,18.25,True
2017-09-08,2017-09-08,38.0,18.65,True
2017-09-11,2017-09-11,53.0,51.98,True
2017-09-12,2017-09-12,63.0,73.02,True
2017-09-13,2017-09-13,68.0,80.16,True
2017-09-14,2017-09-14,68.0,80.16,True
2017-09-15,2017-09-15,77.0,92.86,True
2017-09-18,2017-09-18,80.0,95.24,True
2017-09-19,2017-09-19,81.0,96.03,True
2017-09-20,2017-09-20,79.0,93.65,True
2017-09-21,2017-09-21,73.0,87.3,True
2017-09-22,2017-09-22,70.0,82.14,True
2017-09-25,2017-09-25,65.0,73.02,True
2017-09-26,2017-09-26,67.0,76.19,True
2017-09-27,2017-09-27,78.0,92.46,True
2017-09-28,2017-09-28,79.0,93.65,True
2017-09-29,2017-09-29,85.0,98.02,True
2017-10-02,2017-10-02,89.0,100.0,True
2017-10-03,2017-10-03,92.0,100.0,True
2017-10-04,2017-10-04,91.0,99.6,True
2017-10-05,2017-10-05,95.0,100.0,True
2017-10-06,2017-10-06,92.0,99.6,True
2017-10-09,2017-10-09,84.0,95.24,True
2017-10-10,2017-10-10,85.0,96.03,True
2017-10-11,2017-10-11,83.0,94.05,True
2017-10-12,2017-10-12,77.0,87.3,True
2017-10-13,2017-10-13,73.0,82.54,True
2017-10-16,2017-10-16,78.0,88.49,True
2017-10-17,2017-10-17,78.0,88.49,True
2017-10-18,2017-10-18,82.0,92.86,True
2017-10-19,2017-10-19,83.0,94.05,True
2017-10-20,2017-10-20,90.0,98.41,True
2017-10-23,2017-10-23,85.0,95.63,True
2017-10-24,2017-10-24,87.0,97.22,True
2017-10-25,2017-10-25,75.0,82.54,True
2017-10-26,2017-10-26,71.0,76.59,True
2017-10-27,2017-10-27,73.0,79.37,True
2017-10-30,2017-10-30,74.0,80.95,True
2017-10-31,2017-10-31,65.0,63.1,True
2017-11-01,2017-11-01,72.0,76.59,True
2017-11-02,2017-11-02,69.0,69.05,True
2017-11-03,2017-11-03,66.0,63.89,True
2017-11-06,2017-11-06,68.0,67.46,True
2017-11-07,2017-11-07,58.0,49.21,True
2017-11-08,2017-11-08,54.0,40.87,True
2017-11-09,2017-11-09,54.0,40.87,True
2017-11-10,2017-11-10,54.0,40.87,True
2017-11-13,2017-11-13,53.0,36.51,True
2017-11-14,2017-11-14,49.0,27.38,True
2017-11-15,2017-11-15,36.0,12.3,True
2017-11-16,2017-11-16,50.0,31.35,True
2017-11-17,2017-11-17,44.0,19.05,True
2017-11-20,2017-11-20,50.0,32.14,True
2017-11-21,2017-11-21,54.0,42.86,True
2017-11-22,2017-11-22,54.0,43.25,True
2017-11-24,2017-11-24,59.0,52.78,True
2017-11-27,2017-11-27,51.0,34.13,True
2017-11-28,2017-11-28,64.0,62.3,True
2017-11-29,2017-11-29,67.0,67.06,True
2017-11-30,2017-11-30,73.0,78.97,True
2017-12-01,2017-12-01,70.0,73.41,True
2017-12-04,2017-12-04,64.0,62.7,True
2017-12-05,2017-12-05,63.0,59.52,True
2017-12-06,2017-12-06,60.0,54.37,True
2017-12-07,2017-12-07,60.0,54.76,True
2017-12-08,2017-12-08,64.0,64.29,True
2017-12-11,2017-12-11,62.0,59.13,True
2017-12-12,2017-12-12,66.0,68.25,True
2017-12-13,2017-12-13,67.0,70.24,True
2017-12-14,2017-12-14,66.0,68.65,True
